CH 0 ADC 304 UN 0 OV 0 
EV 119 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 310 UN 0 OV 0 
EV 120 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 300 UN 0 OV 0 
EV 121 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 281 UN 0 OV 0 
EV 122 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 270 UN 0 OV 0 
EV 123 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 283 UN 0 OV 0 
EV 124 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 303 UN 0 OV 0 
EV 125 
CH 0 ADC 52 UN 0 OV 0 
CH 0 ADC 377 UN 0 OV 0 
EV 126 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 327 UN 0 OV 0 
EV 127 
CH 0 ADC 28 UN 0 OV 0 
CH 0 ADC 189 UN 0 OV 0 
EV 128 
CH 0 ADC 27 UN 0 OV 0 
CH 0 ADC 173 UN 0 OV 0 
EV 129 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 267 UN 0 OV 0 
EV 130 
CH 0 ADC 50 UN 0 OV 0 
CH 0 ADC 360 UN 0 OV 0 
EV 131 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 319 UN 0 OV 0 
EV 132 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 261 UN 0 OV 0 
EV 133 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 323 UN 0 OV 0 
EV 134 
CH 0 ADC 54 UN 0 OV 0 
CH 0 ADC 387 UN 0 OV 0 
EV 135 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 331 UN 0 OV 0 
EV 136 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 277 UN 0 OV 0 
EV 137 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 258 UN 0 OV 0 
EV 138 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 270 UN 0 OV 0 
EV 139 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 295 UN 0 OV 0 
EV 140 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 325 UN 0 OV 0 
EV 141 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 337 UN 0 OV 0 
EV 142 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 317 UN 0 OV 0 
EV 143 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 279 UN 0 OV 0 
EV 144 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 257 UN 0 OV 0 
EV 145 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 265 UN 0 OV 0 
EV 146 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 275 UN 0 OV 0 
EV 147 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 298 UN 0 OV 0 
EV 148 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 314 UN 0 OV 0 
EV 149 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 299 UN 0 OV 0 
